Lead I,Lead II,Lead III,Lead aVR,Lead aVL,Lead aVF,Lead V1,Lead V2,Lead V3,Lead V4,Lead V5,Lead V6
720.0,654.0,286.0,214.0,541.0,378.0,525.0,1138.0,2010.0,2145.0,1417.0,789.0
707.0,657.0,301.0,214.0,541.0,378.0,528.0,1141.0,2001.0,2132.0,1404.0,789.0
701.0,657.0,308.0,216.0,551.0,365.0,532.0,1144.0,2010.0,2126.0,1398.0,776.0
707.0,654.0,298.0,210.0,552.0,371.0,532.0,1153.0,2010.0,2129.0,1398.0,776.0
707.0,657.0,301.0,196.0,582.0,355.0,532.0,1150.0,2017.0,2132.0,1398.0,776.0
707.0,656.0,300.0,193.0,581.0,360.0,528.0,1147.0,2013.0,2135.0,1401.0,776.0
701.0,660.0,311.0,185.0,581.0,367.0,532.0,1144.0,2004.0,2132.0,1392.0,770.0
710.0,652.0,293.0,189.0,562.0,381.0,532.0,1138.0,2007.0,2129.0,1395.0,783.0
717.0,654.0,289.0,194.0,548.0,390.0,532.0,1132.0,2010.0,2126.0,1398.0,789.0
724.0,649.0,276.0,206.0,541.0,386.0,532.0,1135.0,2004.0,2132.0,1398.0,792.0
735.0,657.0,273.0,221.0,532.0,380.0,532.0,1138.0,1992.0,2132.0,1392.0,783.0
742.0,641.0,251.0,217.0,542.0,373.0,525.0,1128.0,1992.0,2123.0,1392.0,776.0
726.0,635.0,261.0,216.0,547.0,370.0,532.0,1125.0,1992.0,2120.0,1392.0,783.0
723.0,631.0,259.0,209.0,547.0,377.0,528.0,1132.0,1992.0,2120.0,1385.0,789.0
729.0,626.0,248.0,213.0,529.0,390.0,525.0,1132.0,1992.0,2113.0,1385.0,783.0
742.0,628.0,238.0,217.0,522.0,394.0,516.0,1132.0,1992.0,2101.0,1376.0,776.0
745.0,626.0,232.0,223.0,511.0,400.0,519.0,1132.0,1992.0,2095.0,1373.0,776.0
752.0,643.0,242.0,223.0,521.0,389.0,519.0,1132.0,1992.0,2098.0,1367.0,786.0
773.0,645.0,222.0,219.0,541.0,373.0,519.0,1125.0,1985.0,2095.0,1367.0,789.0
770.0,657.0,239.0,210.0,552.0,371.0,525.0,1132.0,1995.0,2098.0,1363.0,770.0
770.0,651.0,232.0,208.0,557.0,367.0,519.0,1138.0,1998.0,2088.0,1360.0,758.0
767.0,645.0,228.0,208.0,562.0,362.0,519.0,1125.0,1988.0,2088.0,1363.0,754.0
754.0,638.0,235.0,201.0,578.0,355.0,519.0,1125.0,1992.0,2088.0,1367.0,758.0
744.0,643.0,251.0,198.0,576.0,360.0,525.0,1138.0,2004.0,2088.0,1363.0,758.0
742.0,641.0,251.0,211.0,570.0,351.0,525.0,1144.0,2010.0,2088.0,1360.0,758.0
748.0,641.0,245.0,219.0,559.0,356.0,535.0,1147.0,2010.0,2091.0,1363.0,761.0
757.0,648.0,242.0,218.0,553.0,362.0,532.0,1144.0,2010.0,2082.0,1360.0,758.0
771.0,643.0,222.0,211.0,551.0,371.0,525.0,1141.0,2004.0,2091.0,1367.0,767.0
770.0,638.0,219.0,202.0,561.0,370.0,532.0,1138.0,2004.0,2088.0,1373.0,776.0
720.0,638.0,270.0,216.0,554.0,363.0,528.0,1135.0,1998.0,2091.0,1373.0,779.0
676.0,629.0,304.0,239.0,528.0,365.0,532.0,1138.0,1992.0,2095.0,1379.0,789.0
657.0,632.0,326.0,235.0,537.0,361.0,525.0,1138.0,1992.0,2098.0,1379.0,783.0
651.0,626.0,326.0,238.0,531.0,364.0,525.0,1138.0,1992.0,2095.0,1373.0,783.0
652.0,633.0,333.0,234.0,533.0,366.0,525.0,1135.0,1998.0,2095.0,1367.0,776.0
657.0,629.0,323.0,223.0,548.0,362.0,525.0,1132.0,1992.0,2082.0,1354.0,770.0
687.0,640.0,304.0,216.0,549.0,368.0,522.0,1132.0,1988.0,2079.0,1360.0,770.0
695.0,638.0,295.0,207.0,561.0,365.0,525.0,1132.0,1992.0,2082.0,1367.0,776.0
689.0,643.0,306.0,209.0,561.0,363.0,522.0,1132.0,1992.0,2076.0,1360.0,767.0
695.0,645.0,301.0,211.0,575.0,346.0,513.0,1125.0,1992.0,2070.0,1360.0,764.0
682.0,640.0,309.0,213.0,568.0,352.0,513.0,1128.0,1988.0,2076.0,1357.0,764.0
692.0,645.0,304.0,213.0,557.0,362.0,513.0,1125.0,1998.0,2076.0,1348.0,764.0
696.0,649.0,304.0,212.0,550.0,371.0,519.0,1128.0,1988.0,2070.0,1357.0,764.0
704.0,666.0,314.0,211.0,547.0,375.0,525.0,1132.0,1992.0,2070.0,1354.0,764.0
698.0,651.0,304.0,212.0,550.0,371.0,528.0,1144.0,2013.0,2060.0,1342.0,751.0
710.0,638.0,279.0,224.0,550.0,359.0,532.0,1157.0,2023.0,2051.0,1342.0,751.0
712.0,638.0,278.0,221.0,551.0,361.0,538.0,1153.0,2013.0,2048.0,1345.0,748.0
714.0,645.0,283.0,218.0,562.0,353.0,532.0,1150.0,2010.0,2051.0,1342.0,758.0
720.0,645.0,276.0,211.0,571.0,351.0,528.0,1157.0,2013.0,2054.0,1345.0,754.0
714.0,632.0,270.0,199.0,586.0,348.0,532.0,1157.0,2010.0,2057.0,1354.0,764.0
712.0,641.0,281.0,204.0,572.0,356.0,535.0,1153.0,2004.0,2051.0,1348.0,767.0
701.0,641.0,292.0,213.0,572.0,348.0,538.0,1150.0,1998.0,2037.0,1335.0,751.0
709.0,628.0,271.0,203.0,577.0,352.0,535.0,1150.0,2004.0,2037.0,1332.0,751.0
717.0,616.0,251.0,204.0,576.0,353.0,532.0,1144.0,2004.0,2044.0,1335.0,751.0
715.0,615.0,252.0,193.0,591.0,349.0,538.0,1157.0,2001.0,2051.0,1342.0,758.0
710.0,610.0,251.0,179.0,598.0,356.0,538.0,1157.0,2004.0,2044.0,1335.0,751.0
718.0,626.0,259.0,206.0,560.0,367.0,535.0,1160.0,2007.0,2040.0,1329.0,748.0
714.0,626.0,264.0,218.0,534.0,381.0,532.0,1157.0,2017.0,2031.0,1323.0,745.0
735.0,632.0,248.0,224.0,529.0,380.0,535.0,1157.0,2007.0,2037.0,1326.0,739.0
754.0,638.0,235.0,223.0,525.0,386.0,532.0,1157.0,2004.0,2037.0,1323.0,733.0
719.0,632.0,265.0,223.0,521.0,388.0,532.0,1157.0,2013.0,2028.0,1323.0,729.0
682.0,623.0,292.0,232.0,511.0,390.0,519.0,1144.0,2017.0,2031.0,1329.0,739.0
690.0,618.0,280.0,243.0,505.0,385.0,535.0,1153.0,2017.0,2040.0,1329.0,751.0
692.0,616.0,276.0,243.0,517.0,373.0,532.0,1157.0,2017.0,2037.0,1329.0,751.0
680.0,613.0,284.0,241.0,529.0,363.0,538.0,1169.0,2023.0,2040.0,1329.0,745.0
676.0,607.0,283.0,232.0,539.0,362.0,544.0,1169.0,2029.0,2037.0,1329.0,745.0
704.0,626.0,273.0,234.0,543.0,355.0,550.0,1175.0,2032.0,2034.0,1326.0,742.0
723.0,638.0,267.0,230.0,547.0,356.0,544.0,1175.0,2023.0,2031.0,1335.0,739.0
701.0,632.0,283.0,223.0,542.0,368.0,541.0,1169.0,2026.0,2031.0,1320.0,742.0
692.0,632.0,292.0,214.0,559.0,359.0,538.0,1169.0,2023.0,2025.0,1317.0,739.0
695.0,631.0,288.0,207.0,563.0,363.0,538.0,1163.0,2020.0,2022.0,1323.0,742.0
685.0,623.0,289.0,193.0,566.0,375.0,538.0,1157.0,2010.0,2019.0,1317.0,733.0
692.0,623.0,283.0,215.0,555.0,363.0,528.0,1157.0,2007.0,2028.0,1320.0,729.0
692.0,620.0,279.0,219.0,550.0,364.0,525.0,1157.0,2004.0,2031.0,1317.0,733.0
698.0,630.0,284.0,211.0,554.0,367.0,528.0,1163.0,2010.0,2022.0,1313.0,736.0
676.0,629.0,304.0,214.0,550.0,368.0,532.0,1169.0,2017.0,2019.0,1310.0,739.0
667.0,613.0,298.0,211.0,547.0,375.0,532.0,1166.0,2023.0,2022.0,1307.0,739.0
664.0,604.0,292.0,208.0,544.0,381.0,538.0,1169.0,2035.0,2025.0,1310.0,739.0
662.0,603.0,293.0,211.0,549.0,373.0,544.0,1172.0,2026.0,2019.0,1317.0,739.0
657.0,604.0,298.0,207.0,561.0,365.0,544.0,1169.0,2029.0,2012.0,1310.0,733.0
660.0,602.0,293.0,205.0,564.0,364.0,550.0,1175.0,2035.0,2015.0,1310.0,739.0
657.0,616.0,311.0,211.0,561.0,361.0,550.0,1169.0,2029.0,2019.0,1310.0,733.0
670.0,621.0,303.0,216.0,556.0,361.0,550.0,1182.0,2026.0,2015.0,1313.0,729.0
685.0,623.0,289.0,208.0,567.0,358.0,557.0,1188.0,2029.0,2012.0,1310.0,726.0
669.0,623.0,306.0,220.0,558.0,355.0,553.0,1185.0,2032.0,2015.0,1307.0,723.0
660.0,620.0,311.0,236.0,548.0,348.0,550.0,1182.0,2035.0,2012.0,1310.0,726.0
680.0,620.0,291.0,242.0,542.0,349.0,547.0,1182.0,2029.0,2022.0,1313.0,726.0
695.0,620.0,276.0,246.0,539.0,348.0,538.0,1175.0,2029.0,2025.0,1323.0,726.0
699.0,623.0,275.0,246.0,534.0,353.0,541.0,1178.0,2032.0,2022.0,1320.0,733.0
698.0,620.0,273.0,243.0,531.0,359.0,538.0,1182.0,2029.0,2019.0,1323.0,733.0
699.0,616.0,269.0,249.0,529.0,355.0,547.0,1178.0,2029.0,2015.0,1320.0,729.0
701.0,626.0,276.0,261.0,522.0,350.0,544.0,1182.0,2023.0,2019.0,1310.0,733.0
687.0,610.0,274.0,256.0,526.0,351.0,544.0,1178.0,2029.0,2022.0,1313.0,733.0
689.0,610.0,273.0,258.0,523.0,351.0,544.0,1175.0,2029.0,2025.0,1310.0,733.0
685.0,601.0,267.0,265.0,514.0,353.0,547.0,1182.0,2029.0,2015.0,1310.0,733.0
670.0,598.0,279.0,274.0,501.0,358.0,544.0,1188.0,2029.0,2019.0,1317.0,733.0
657.0,596.0,290.0,286.0,494.0,353.0,547.0,1188.0,2035.0,2025.0,1317.0,733.0
657.0,591.0,286.0,289.0,503.0,340.0,550.0,1188.0,2048.0,2025.0,1317.0,733.0
647.0,602.0,307.0,289.0,504.0,340.0,538.0,1182.0,2038.0,2025.0,1317.0,736.0
631.0,601.0,320.0,286.0,523.0,323.0,532.0,1175.0,2029.0,2025.0,1317.0,726.0
634.0,599.0,317.0,284.0,532.0,318.0,538.0,1178.0,2045.0,2025.0,1313.0,723.0
645.0,601.0,308.0,282.0,528.0,323.0,532.0,1169.0,2042.0,2037.0,1317.0,726.0
651.0,604.0,304.0,279.0,525.0,330.0,544.0,1182.0,2032.0,2048.0,1326.0,733.0
654.0,616.0,314.0,279.0,520.0,334.0,538.0,1182.0,2035.0,2044.0,1323.0,726.0
648.0,618.0,322.0,284.0,509.0,340.0,535.0,1178.0,2035.0,2040.0,1317.0,720.0
648.0,616.0,320.0,289.0,503.0,340.0,538.0,1182.0,2035.0,2044.0,1317.0,726.0
650.0,616.0,318.0,298.0,499.0,335.0,544.0,1185.0,2045.0,2048.0,1323.0,726.0
645.0,616.0,323.0,291.0,514.0,328.0,557.0,1194.0,2042.0,2051.0,1329.0,733.0
646.0,606.0,311.0,303.0,507.0,323.0,557.0,1194.0,2045.0,2057.0,1338.0,745.0
639.0,598.0,311.0,311.0,487.0,334.0,557.0,1200.0,2048.0,2057.0,1335.0,739.0
631.0,601.0,320.0,321.0,473.0,339.0,557.0,1191.0,2042.0,2057.0,1329.0,736.0
628.0,591.0,314.0,326.0,464.0,343.0,550.0,1194.0,2042.0,2057.0,1335.0,745.0
637.0,584.0,299.0,323.0,479.0,331.0,557.0,1194.0,2048.0,2060.0,1335.0,742.0
664.0,576.0,264.0,319.0,504.0,309.0,557.0,1194.0,2054.0,2063.0,1335.0,739.0
673.0,585.0,264.0,307.0,513.0,313.0,557.0,1200.0,2054.0,2079.0,1342.0,739.0
673.0,585.0,264.0,302.0,520.0,311.0,550.0,1200.0,2054.0,2088.0,1348.0,739.0
675.0,588.0,265.0,308.0,510.0,315.0,550.0,1200.0,2060.0,2095.0,1357.0,736.0
670.0,591.0,273.0,308.0,507.0,317.0,557.0,1200.0,2067.0,2095.0,1360.0,739.0
640.0,588.0,299.0,308.0,510.0,315.0,553.0,1197.0,2060.0,2104.0,1363.0,739.0
622.0,588.0,317.0,305.0,504.0,323.0,550.0,1194.0,2060.0,2113.0,1367.0,751.0
597.0,591.0,345.0,307.0,501.0,325.0,550.0,1200.0,2063.0,2126.0,1376.0,761.0
566.0,591.0,376.0,307.0,497.0,330.0,557.0,1200.0,2067.0,2145.0,1392.0,783.0
569.0,593.0,374.0,308.0,509.0,316.0,550.0,1200.0,2057.0,2141.0,1392.0,776.0
581.0,595.0,364.0,307.0,511.0,315.0,550.0,1200.0,2060.0,2145.0,1392.0,776.0
597.0,593.0,347.0,312.0,521.0,300.0,550.0,1200.0,2057.0,2151.0,1392.0,776.0
606.0,591.0,336.0,305.0,537.0,290.0,550.0,1200.0,2054.0,2157.0,1392.0,783.0
583.0,587.0,354.0,299.0,521.0,313.0,547.0,1200.0,2063.0,2166.0,1404.0,786.0
575.0,585.0,361.0,296.0,519.0,318.0,544.0,1200.0,2060.0,2176.0,1410.0,789.0
583.0,585.0,353.0,305.0,507.0,321.0,547.0,1197.0,2067.0,2166.0,1407.0,786.0
584.0,588.0,354.0,305.0,500.0,328.0,557.0,1200.0,2067.0,2176.0,1410.0,783.0
586.0,586.0,351.0,297.0,512.0,324.0,557.0,1197.0,2060.0,2179.0,1410.0,779.0
600.0,595.0,345.0,280.0,526.0,326.0,557.0,1207.0,2054.0,2176.0,1417.0,783.0
606.0,599.0,343.0,281.0,518.0,334.0,557.0,1203.0,2054.0,2179.0,1417.0,783.0
606.0,601.0,345.0,286.0,509.0,337.0,557.0,1200.0,2054.0,2176.0,1423.0,783.0
631.0,596.0,316.0,286.0,511.0,336.0,557.0,1203.0,2045.0,2191.0,1429.0,789.0
628.0,598.0,320.0,280.0,512.0,340.0,550.0,1200.0,2048.0,2201.0,1435.0,795.0
639.0,591.0,304.0,278.0,514.0,341.0,553.0,1203.0,2048.0,2207.0,1435.0,795.0
651.0,585.0,286.0,280.0,517.0,336.0,557.0,1207.0,2060.0,2213.0,1435.0,801.0
640.0,583.0,294.0,266.0,518.0,349.0,566.0,1203.0,2057.0,2210.0,1445.0,808.0
622.0,582.0,311.0,254.0,528.0,351.0,563.0,1200.0,2054.0,2226.0,1454.0,801.0
627.0,582.0,306.0,258.0,537.0,337.0,560.0,1210.0,2060.0,2229.0,1454.0,801.0
635.0,585.0,301.0,271.0,541.0,321.0,557.0,1213.0,2060.0,2226.0,1454.0,801.0
609.0,579.0,320.0,265.0,533.0,335.0,563.0,1203.0,2057.0,2241.0,1467.0,814.0
591.0,585.0,345.0,249.0,547.0,337.0,563.0,1207.0,2060.0,2238.0,1467.0,820.0
575.0,588.0,364.0,254.0,540.0,338.0,563.0,1213.0,2063.0,2241.0,1457.0,814.0
584.0,595.0,361.0,252.0,531.0,350.0,563.0,1213.0,2067.0,2245.0,1460.0,808.0
576.0,596.0,371.0,252.0,534.0,348.0,557.0,1219.0,2070.0,2241.0,1460.0,811.0
588.0,595.0,358.0,252.0,541.0,340.0,557.0,1213.0,2067.0,2245.0,1467.0,814.0
608.0,591.0,334.0,246.0,546.0,341.0,560.0,1216.0,2070.0,2248.0,1467.0,817.0
606.0,585.0,329.0,232.0,553.0,348.0,557.0,1213.0,2067.0,2257.0,1467.0,820.0
599.0,586.0,338.0,228.0,566.0,340.0,550.0,1203.0,2054.0,2263.0,1482.0,820.0
600.0,591.0,342.0,226.0,566.0,342.0,544.0,1194.0,2042.0,2257.0,1479.0,820.0
605.0,604.0,349.0,228.0,567.0,338.0,550.0,1197.0,2045.0,2257.0,1473.0,820.0
600.0,610.0,361.0,233.0,569.0,331.0,550.0,1200.0,2048.0,2257.0,1479.0,826.0
588.0,593.0,356.0,249.0,542.0,341.0,557.0,1200.0,2042.0,2260.0,1482.0,829.0
566.0,582.0,367.0,243.0,536.0,355.0,557.0,1200.0,2048.0,2263.0,1485.0,826.0
574.0,582.0,359.0,232.0,562.0,339.0,557.0,1207.0,2051.0,2260.0,1476.0,826.0
578.0,579.0,351.0,230.0,566.0,337.0,557.0,1200.0,2060.0,2263.0,1485.0,820.0
584.0,591.0,358.0,229.0,557.0,347.0,553.0,1197.0,2051.0,2257.0,1479.0,814.0
594.0,601.0,358.0,210.0,578.0,345.0,557.0,1200.0,2054.0,2257.0,1473.0,814.0
592.0,600.0,358.0,213.0,576.0,343.0,550.0,1200.0,2054.0,2266.0,1476.0,820.0
591.0,595.0,354.0,223.0,562.0,348.0,550.0,1200.0,2054.0,2276.0,1473.0,820.0
603.0,596.0,343.0,223.0,561.0,349.0,553.0,1203.0,2054.0,2279.0,1479.0,829.0
597.0,598.0,351.0,216.0,566.0,351.0,557.0,1200.0,2048.0,2282.0,1492.0,833.0
606.0,598.0,342.0,222.0,556.0,355.0,557.0,1210.0,2054.0,2291.0,1492.0,836.0
631.0,613.0,333.0,229.0,550.0,355.0,557.0,1207.0,2054.0,2295.0,1504.0,839.0
648.0,621.0,324.0,224.0,554.0,355.0,553.0,1203.0,2054.0,2301.0,1501.0,836.0
651.0,632.0,333.0,213.0,567.0,353.0,550.0,1207.0,2048.0,2301.0,1510.0,839.0
599.0,606.0,358.0,219.0,566.0,348.0,557.0,1207.0,2057.0,2291.0,1504.0,842.0
559.0,579.0,370.0,230.0,561.0,342.0,550.0,1200.0,2060.0,2288.0,1504.0,839.0
550.0,578.0,378.0,250.0,532.0,351.0,553.0,1200.0,2051.0,2301.0,1501.0,836.0
556.0,579.0,373.0,257.0,531.0,345.0,563.0,1207.0,2054.0,2288.0,1498.0,826.0
594.0,605.0,362.0,239.0,539.0,355.0,553.0,1203.0,2054.0,2298.0,1501.0,839.0
635.0,632.0,348.0,229.0,550.0,355.0,557.0,1207.0,2054.0,2295.0,1492.0,839.0
619.0,629.0,361.0,217.0,566.0,350.0,550.0,1213.0,2048.0,2301.0,1501.0,848.0
606.0,616.0,361.0,207.0,579.0,346.0,550.0,1213.0,2054.0,2301.0,1504.0,851.0
605.0,601.0,346.0,208.0,574.0,352.0,557.0,1216.0,2063.0,2310.0,1504.0,845.0
578.0,595.0,367.0,210.0,582.0,340.0,563.0,1219.0,2079.0,2313.0,1504.0,851.0
591.0,591.0,351.0,208.0,587.0,338.0,566.0,1216.0,2079.0,2310.0,1507.0,845.0
606.0,591.0,336.0,214.0,587.0,331.0,569.0,1219.0,2079.0,2307.0,1504.0,845.0
631.0,600.0,319.0,228.0,572.0,333.0,566.0,1225.0,2076.0,2307.0,1504.0,845.0
660.0,607.0,298.0,244.0,561.0,328.0,569.0,1225.0,2085.0,2301.0,1510.0,845.0
640.0,608.0,319.0,220.0,569.0,343.0,575.0,1232.0,2079.0,2298.0,1504.0,836.0
619.0,601.0,333.0,201.0,578.0,355.0,575.0,1225.0,2079.0,2295.0,1504.0,839.0
626.0,610.0,334.0,208.0,580.0,345.0,563.0,1219.0,2073.0,2301.0,1507.0,842.0
631.0,616.0,336.0,207.0,584.0,342.0,563.0,1213.0,2067.0,2301.0,1504.0,839.0
635.0,610.0,326.0,204.0,591.0,339.0,563.0,1210.0,2060.0,2304.0,1510.0,842.0
648.0,607.0,311.0,208.0,581.0,343.0,563.0,1213.0,2060.0,2307.0,1510.0,845.0
653.0,613.0,312.0,218.0,551.0,364.0,566.0,1210.0,2063.0,2295.0,1498.0,836.0
635.0,601.0,317.0,219.0,545.0,368.0,569.0,1213.0,2060.0,2295.0,1492.0,833.0
652.0,616.0,316.0,234.0,531.0,368.0,569.0,1213.0,2063.0,2298.0,1492.0,839.0
673.0,638.0,317.0,232.0,544.0,358.0,563.0,1207.0,2060.0,2295.0,1492.0,839.0
674.0,641.0,319.0,222.0,559.0,352.0,566.0,1210.0,2067.0,2291.0,1492.0,839.0
689.0,641.0,304.0,221.0,566.0,346.0,569.0,1207.0,2067.0,2288.0,1492.0,845.0
690.0,634.0,295.0,224.0,564.0,345.0,557.0,1207.0,2060.0,2291.0,1498.0,851.0
689.0,629.0,292.0,223.0,567.0,343.0,550.0,1200.0,2054.0,2295.0,1498.0,851.0
682.0,638.0,308.0,211.0,584.0,338.0,553.0,1210.0,2060.0,2295.0,1495.0,848.0
682.0,641.0,311.0,207.0,598.0,328.0,557.0,1213.0,2067.0,2295.0,1492.0,845.0
699.0,653.0,305.0,210.0,576.0,347.0,566.0,1213.0,2073.0,2295.0,1495.0,839.0
704.0,660.0,308.0,211.0,579.0,342.0,569.0,1219.0,2073.0,2295.0,1498.0,839.0
703.0,655.0,304.0,211.0,587.0,335.0,575.0,1225.0,2079.0,2291.0,1501.0,839.0
692.0,657.0,317.0,221.0,589.0,323.0,582.0,1232.0,2085.0,2295.0,1498.0,839.0
681.0,659.0,329.0,235.0,589.0,309.0,575.0,1222.0,2079.0,2304.0,1498.0,845.0
676.0,654.0,329.0,251.0,600.0,283.0,563.0,1219.0,2073.0,2301.0,1498.0,845.0
704.0,651.0,298.0,261.0,604.0,267.0,560.0,1216.0,2070.0,2301.0,1498.0,845.0
710.0,651.0,292.0,271.0,616.0,246.0,557.0,1213.0,2067.0,2295.0,1498.0,845.0
721.0,657.0,288.0,271.0,639.0,223.0,553.0,1219.0,2067.0,2295.0,1501.0,845.0
720.0,663.0,295.0,271.0,667.0,195.0,550.0,1219.0,2067.0,2295.0,1498.0,839.0
722.0,676.0,306.0,269.0,676.0,188.0,550.0,1213.0,2070.0,2298.0,1501.0,845.0
704.0,685.0,333.0,273.0,669.0,192.0,557.0,1219.0,2073.0,2295.0,1504.0,845.0
704.0,673.0,320.0,284.0,661.0,188.0,557.0,1216.0,2070.0,2298.0,1504.0,839.0
714.0,679.0,317.0,282.0,654.0,196.0,557.0,1219.0,2060.0,2301.0,1504.0,839.0
719.0,684.0,317.0,284.0,649.0,200.0,560.0,1219.0,2073.0,2307.0,1513.0,848.0
717.0,688.0,323.0,282.0,636.0,215.0,563.0,1225.0,2079.0,2313.0,1510.0,858.0
724.0,696.0,323.0,272.0,635.0,226.0,560.0,1222.0,2076.0,2310.0,1510.0,861.0
720.0,701.0,333.0,264.0,628.0,240.0,563.0,1225.0,2079.0,2307.0,1504.0,858.0
734.0,700.0,317.0,273.0,614.0,246.0,563.0,1228.0,2082.0,2304.0,1513.0,854.0
742.0,698.0,308.0,269.0,619.0,245.0,569.0,1225.0,2085.0,2295.0,1517.0,851.0
731.0,702.0,323.0,296.0,561.0,276.0,566.0,1228.0,2085.0,2301.0,1507.0,848.0
745.0,713.0,320.0,329.0,491.0,314.0,569.0,1232.0,2085.0,2295.0,1504.0,845.0
731.0,704.0,324.0,328.0,487.0,318.0,575.0,1235.0,2088.0,2298.0,1513.0,854.0
726.0,698.0,323.0,344.0,454.0,334.0,575.0,1238.0,2085.0,2301.0,1517.0,858.0
719.0,691.0,324.0,349.0,461.0,322.0,575.0,1235.0,2085.0,2301.0,1504.0,858.0
707.0,695.0,339.0,348.0,467.0,318.0,569.0,1225.0,2079.0,2307.0,1504.0,858.0
726.0,696.0,321.0,363.0,468.0,303.0,563.0,1222.0,2082.0,2307.0,1504.0,851.0
745.0,710.0,317.0,366.0,467.0,300.0,557.0,1225.0,2079.0,2307.0,1504.0,851.0
755.0,707.0,303.0,381.0,466.0,285.0,566.0,1235.0,2076.0,2301.0,1507.0,848.0
757.0,713.0,308.0,421.0,437.0,275.0,563.0,1225.0,2073.0,2295.0,1504.0,845.0
757.0,713.0,308.0,460.0,436.0,237.0,563.0,1222.0,2082.0,2301.0,1501.0,845.0
764.0,716.0,304.0,505.0,428.0,200.0,563.0,1232.0,2092.0,2301.0,1498.0,845.0
760.0,716.0,308.0,542.0,421.0,171.0,569.0,1228.0,2079.0,2301.0,1498.0,854.0
779.0,716.0,289.0,580.0,428.0,125.0,569.0,1225.0,2079.0,2301.0,1504.0,858.0
776.0,729.0,304.0,626.0,436.0,69.0,566.0,1235.0,2082.0,2310.0,1510.0,861.0
789.0,735.0,298.0,658.0,454.0,19.0,569.0,1232.0,2079.0,2307.0,1510.0,858.0
784.0,741.0,309.0,679.0,410.0,42.0,569.0,1228.0,2073.0,2310.0,1510.0,861.0
767.0,729.0,314.0,686.0,347.0,100.0,569.0,1232.0,2067.0,2301.0,1504.0,851.0
782.0,731.0,300.0,685.0,279.0,168.0,557.0,1222.0,2067.0,2298.0,1510.0,854.0
789.0,732.0,295.0,674.0,194.0,265.0,557.0,1219.0,2073.0,2295.0,1510.0,851.0
796.0,736.0,292.0,681.0,107.0,345.0,557.0,1225.0,2073.0,2301.0,1510.0,848.0
814.0,751.0,289.0,698.0,62.0,373.0,557.0,1225.0,2073.0,2301.0,1504.0,845.0
784.0,732.0,299.0,723.0,45.0,365.0,560.0,1225.0,2076.0,2298.0,1498.0,845.0
757.0,716.0,311.0,754.0,86.0,293.0,563.0,1219.0,2079.0,2301.0,1504.0,851.0
759.0,723.0,316.0,746.0,111.0,276.0,560.0,1219.0,2073.0,2310.0,1510.0,858.0
754.0,732.0,329.0,746.0,148.0,239.0,557.0,1225.0,2073.0,2307.0,1517.0,858.0
759.0,725.0,317.0,734.0,171.0,227.0,560.0,1216.0,2076.0,2307.0,1504.0,848.0
754.0,729.0,326.0,701.0,197.0,236.0,563.0,1219.0,2073.0,2307.0,1504.0,851.0
756.0,729.0,324.0,667.0,212.0,254.0,572.0,1225.0,2076.0,2310.0,1507.0,854.0
748.0,726.0,329.0,644.0,239.0,250.0,575.0,1232.0,2079.0,2307.0,1504.0,858.0
770.0,738.0,320.0,591.0,324.0,218.0,566.0,1225.0,2079.0,2307.0,1504.0,851.0
785.0,748.0,314.0,538.0,386.0,209.0,569.0,1219.0,2079.0,2307.0,1504.0,851.0
771.0,743.0,324.0,476.0,394.0,262.0,566.0,1219.0,2067.0,2307.0,1501.0,851.0
770.0,732.0,314.0,385.0,420.0,328.0,557.0,1219.0,2048.0,2313.0,1498.0,858.0
795.0,740.0,296.0,269.0,452.0,412.0,560.0,1219.0,2070.0,2313.0,1507.0,858.0
810.0,738.0,279.0,149.0,461.0,523.0,569.0,1219.0,2073.0,2313.0,1510.0,858.0
794.0,740.0,298.0,93.0,413.0,626.0,560.0,1207.0,2054.0,2313.0,1513.0,858.0
767.0,732.0,317.0,65.0,406.0,661.0,550.0,1213.0,2048.0,2307.0,1510.0,858.0
782.0,746.0,315.0,28.0,435.0,668.0,557.0,1207.0,2051.0,2304.0,1510.0,851.0
779.0,748.0,320.0,6.0,464.0,662.0,557.0,1207.0,2060.0,2301.0,1510.0,851.0
767.0,738.0,323.0,16.0,455.0,661.0,563.0,1216.0,2060.0,2298.0,1510.0,851.0
770.0,738.0,320.0,31.0,456.0,645.0,557.0,1225.0,2067.0,2295.0,1510.0,858.0
776.0,754.0,329.0,48.0,450.0,634.0,560.0,1219.0,2070.0,2291.0,1504.0,854.0
751.0,751.0,351.0,78.0,442.0,612.0,563.0,1219.0,2073.0,2295.0,1498.0,851.0
770.0,754.0,336.0,91.0,437.0,604.0,566.0,1219.0,2063.0,2301.0,1498.0,851.0
773.0,754.0,333.0,110.0,437.0,584.0,569.0,1225.0,2073.0,2301.0,1492.0,851.0
778.0,750.0,323.0,128.0,454.0,550.0,575.0,1228.0,2085.0,2298.0,1498.0,851.0
785.0,751.0,317.0,149.0,461.0,523.0,575.0,1238.0,2098.0,2301.0,1498.0,851.0
775.0,740.0,317.0,153.0,460.0,520.0,575.0,1232.0,2085.0,2304.0,1501.0,858.0
757.0,735.0,329.0,158.0,461.0,514.0,569.0,1232.0,2079.0,2301.0,1504.0,858.0
